gene,logFC_unadj,logFC_adj,se_unadj,se_adj,p_unadj,p_adj,CCI,CCI_signed,FDR_unadj,FDR_adj
GGH,0.550854154518219,0.45987016378472156,0.32117642206102937,0.404335928113853,0.09976843123436231,0.26953380310413205,0.16516892899368735,-0.16516892899368735,0.4321107178173616,0.5084297555961323
GGNBP2,0.12179556846696037,0.2983097892693061,0.120480063161058,0.14259050861341788,0.3225727557979271,0.05009411075145831,1.0,1.4492663651406084,0.676140570563152,0.2221616348947097
GGPS1,-0.10853215217964304,0.00492784222680337,0.07913085191550798,0.06994541795394951,0.1834357509757452,0.9445696282604181,1.0,1.0454044458516476,0.5457815632811613,0.9754290203463178
GGT1,0.1297685497515294,0.10059041442802547,0.11611133355795938,0.12018757635762645,0.2752672856567353,0.4130269985491062,0.22484751027403738,-0.22484751027403738,0.6358089035244747,0.6389317431681781
GGT7,-0.5113294227924164,-0.280689251647946,0.14597622767812224,0.16216656987024552,0.0019148214689518842,0.0996831988846688,0.451059846869213,0.451059846869213,0.12842004188455367,0.3051878892650276
GHDC,0.03618015753529345,-0.0044063612501890805,0.10247790414379304,0.09567803002348846,0.7272637487687317,0.9637477811941861,,,0.9075262936742907,0.984034844166349
GHITM,0.14107369179035067,0.08467055234260687,0.05747105507618925,0.05974039693690029,0.022087721723283223,0.1725832849277935,0.39981330843432095,-0.39981330843432095,0.25674427945903955,0.4020548969832367
GHRL,-0.29301273010080947,-0.4089580693848167,0.1273341192420903,0.1234518130871571,0.03078522193134748,0.0036591749199213677,0.39570068933222413,-0.39570068933222413,0.2876131785981255,0.086630146032334
GHRLOS,0.07527199261966068,0.15717861514230833,0.10178426888872676,0.1380087618769555,0.4670698539435808,0.2689000489304702,,,0.780160380737127,0.507784965262323
GID4,0.05782450485425136,0.13596900326653863,0.06481423033597479,0.08206026143370354,0.3815478099964621,0.11395235820473991,,,0.7243567247838668,0.32537339315655267
GID8,0.09229331483977006,0.090957655232805,0.04554767152483145,0.05182271581061276,0.054483636847282156,0.09534171749399266,,,0.3543153361743237,0.29846793914230374
GIGYF1,-0.07847114239606062,-0.029089875090307145,0.11942776466499161,0.15250128991286746,0.5176642365630888,0.8507436071656705,,,0.8103723222129097,0.9262838330317849
GIGYF2,0.12519872156838635,0.27136463348404916,0.09311881900449613,0.11013595707594329,0.19189615622535916,0.023455003347836307,1.0,1.1674712815324053,0.5545698784754471,0.164077447888031
GIMAP1,-0.28424957559830316,-0.01835922502302276,0.09457575191581104,0.08205948382139208,0.006307990403755471,0.8253549080503616,0.9354116009342166,0.9354116009342166,0.17579548819522425,0.9123014003658091
GIMAP2,-0.15071137510239743,0.004372643422400207,0.09354102219577963,0.10787793169062788,0.12078030779720636,0.9680908981436167,1.0,1.0290133602684557,0.463214139892695,0.9855455702486902
GIMAP4,0.1464642824691287,0.3463770018947773,0.12474422034112714,0.14360856639491723,0.25236270744206846,0.026146370682028915,1.0,1.3649247178593567,0.6102479376979378,0.16869158893942512
GIMAP5,-0.08657427869240784,0.36967781644389497,0.18992452611948535,0.14031099774413244,0.6527831884160616,0.016327692356361136,,,0.8738121193206854,0.14081482823651453
GIMAP6,0.03289962637492863,0.10746612483380229,0.08346361233469721,0.11078981570089694,0.6970797191137461,0.3442335668124821,,,0.8931203223903811,0.5805684161855372
GIMAP7,-0.1699067826230781,0.19016361331390766,0.16426020508665676,0.1465506793532421,0.3117146178282588,0.20996004265767798,1.0,2.11922320214707,0.6656089427148248,0.4458682973724034
GIMAP8,-0.01100495878357599,-0.0096451550540475,0.19018228598173748,0.15585354957753228,0.9543557077215161,0.9512999849223034,,,0.9871717965757772,0.9782447043870941
GIN1,-0.05193246458647103,0.10088719178104215,0.09885347572043475,0.1135952692607276,0.6043695986287685,0.3855771900705336,,,0.8537312733057352,0.61782461348436
GINM1,-0.14100392915958285,0.006608562727192037,0.09514110458679345,0.07452864964840165,0.15189923446790746,0.9302710076108469,1.0,1.0468679331603072,0.5023183489511053,0.9696924977305587
GINS2,0.5632881317581151,0.4411550631403771,0.30937245371942756,0.37749907110392905,0.081682328485957,0.257008706394369,0.2168216614764109,-0.2168216614764109,0.40319722416368936,0.4963825221207729
GINS3,0.19867902868972306,0.23820209816577012,0.08467198461190223,0.08511677903349826,0.027937035395130747,0.011460235657637697,0.19892924651735747,0.19892924651735747,0.2772726361200298,0.1217093394631877
GINS4,0.07149183304444856,0.1676330601728805,0.12290761795781661,0.11164724823127636,0.566446073201983,0.1496753666798665,,,0.8399248316119646,0.3764076324864827
GIPC1,-0.13331610368560834,-0.02046883861492295,0.1502088561649939,0.12345986258235944,0.3839766448690477,0.8700709341445266,0.846463870087342,0.846463870087342,0.7270776428700133,0.9380203739796673
GIPR,0.17940054504426575,0.022468747639522165,0.12081560597669089,0.1032375138631676,0.15114486411082984,0.830028845764311,0.8747565252158059,-0.8747565252158059,0.5015246081485217,0.9141026455740506
GIT1,0.02931574279120713,0.0316147326565572,0.12155086487202173,0.12927321427498084,0.8115520476939172,0.8094207254621187,,,0.9409628742698557,0.9033055888182406
GIT2,0.08301245115646028,0.08045134027517536,0.08349374788565654,0.08467912693608337,0.3304537791928871,0.3540048748599477,,,0.6810872976888774,0.5892609953189835
GK,0.2360313802928677,0.21109166719558956,0.30978816633531103,0.25334122633388884,0.4538550789444319,0.4150668117461238,0.105662700723662,-0.105662700723662,0.7712895944052434,0.6405321953983091
GK5,0.5781111852517379,0.36883902686631975,0.21353286425898982,0.15629757586267187,0.012567093046466438,0.029132557207467467,0.3619929240675231,-0.3619929240675231,0.214259971589885,0.17606779976651027
GKAP1,-0.29435891993650876,-0.030603270302412895,0.16090277586036147,0.17078103084896543,0.08033112877491876,0.8596809550910746,0.8960341670331791,0.8960341670331791,0.39952806952187175,0.932077379963063
GLA,-0.063779938748021,-0.22656410331437946,0.2048753875592057,0.14505456145995413,0.7583684650668646,0.13480855356918714,,,0.9207093398157672,0.3569257857229073
GLB1,0.015440267741815006,-0.08557720290278832,0.19487288148181148,0.08957166673288838,0.9375330271097524,0.3513719493195351,,,0.9799639852085624,0.586963085668943
GLB1L,-0.373301570021445,-0.4063226760566402,0.1467342823383338,0.16764413952549923,0.01813633784870356,0.02551255579315338,0.08845691710671949,-0.08845691710671949,0.2395541271492868,0.1674301277588623
GLB1L2,0.3843167163983976,0.25663029573839996,0.2319027279177528,0.18357013389159282,0.11105204465770932,0.1782228059196694,0.332242692580754,-0.332242692580754,0.44707749450959994,0.4092835052086049
GLCCI1,0.21751601610935595,0.10319196706575437,0.21579159966920244,0.18547817251612875,0.32394625721501,0.5844609535001267,0.5255891087400446,-0.5255891087400446,0.6768724484917389,0.767276463972752
GLCE,-0.047311336446905286,0.010070851717757335,0.14984692019882148,0.14629898740900785,0.7550537903603404,0.9458383015336779,,,0.9191842560279871,0.9757529801962168
GLDC,0.24478642521429797,0.1762843599977813,0.4212730099601968,0.4997578284291711,0.5668486561034121,0.7281666105416942,0.2798442158569317,-0.2798442158569317,0.8402637094160441,0.8596865542994943
GLE1,0.19848274413970254,0.16950754003665008,0.08768057782622182,0.10173950144051994,0.033335158608186186,0.11209625045178873,0.1459834920594316,-0.1459834920594316,0.296274955986888,0.3230069967170325
GLG1,0.051433129424631394,0.1616600337588238,0.08549832264164287,0.09556405356679455,0.5533450596875893,0.10705131974664599,,,0.8318431116818451,0.3160603647652273
GLI4,-0.011863948943057756,0.19830227880649193,0.1219630197640143,0.11228130734647408,0.9233507481564197,0.09343929496821009,,,0.9757483643373015,0.29525469527815423
GLIPR1,-0.0750045725880911,-0.28574469750072534,0.2319589167764775,0.18867407159668384,0.7493496889536633,0.14636087034181533,,,0.91604218927703,0.37155535740501405
GLIPR1L2,-0.2349265124935092,-0.2250055727748202,0.14715660721002355,0.183932851031116,0.12404063707919598,0.23617120458734275,0.04222997061246172,0.04222997061246172,0.46605686177699607,0.47526336836607985
GLIPR2,0.281915027899741,0.25801518355173003,0.22194781382396123,0.1223553945757512,0.2167182144528446,0.048467864939181884,0.08477676598535425,-0.08477676598535425,0.5800587180704253,0.21814411879263124
GLMN,-0.03456298309776753,0.10158692181914546,0.15014918852214088,0.1200588021118579,0.8199784497720954,0.4080037802113232,,,0.9432074959625599,0.635376103646232
GLO1,0.1398752350997587,0.3929584154756215,0.14008209892971682,0.1196065614019466,0.32841571673944847,0.0038909859413214765,1.0,1.809349454857856,0.6798463931559134,0.08777146948072669
GLOD4,-0.11110916191818038,0.08218411751136392,0.10410537279343403,0.08362532003224528,0.2969222948420968,0.33807238302278153,1.0,1.7396700334386777,0.6549829779659948,0.5743778563828956
GLRX,0.06796543734016255,0.015927121730750546,0.13156232939389656,0.06774466328646873,0.6103655218471691,0.816642379278904,,,0.8564533288515198,0.907123138506232
GLRX2,0.22401111163910634,0.24267981512125877,0.1011034715781471,0.10711652391866691,0.03688973405083117,0.03535496077354505,0.08333829221931052,0.08333829221931052,0.30571279065358825,0.19046760629846302
GLRX3,0.17696511152103597,0.17716707423369388,0.08437259452559615,0.08180941170360839,0.047145829699494116,0.04327163988311928,0.0011412572281734607,0.0011412572281734607,0.33608022310187097,0.20744190600423154
GLRX5,0.3268659381266877,-0.25427358452886845,0.24811944595444543,0.2478915190078644,0.20068713010192032,0.3178944351904642,1.0,-1.777913985122293,0.562800860534299,0.5550906416815425
GLS,0.11010356526918734,0.2603349319368667,0.13292282442838182,0.11700306974968361,0.4159984366755701,0.03839002284733589,1.0,1.364455059201628,0.747955060880915,0.19774171251106204
GLT1D1,-0.013891277174637265,0.06515564460562644,0.34282782816629986,0.14790314823248316,0.9680284956283479,0.6645250792555754,,,0.9907092194985381,0.8192817639105738
GLT8D1,0.033342783680520544,0.1523657119681792,0.11371229036736248,0.08729726821579509,0.7719829197030883,0.09707315518487654,,,0.9274095667608385,0.3012338585706332
GLTP,-0.03521683155691906,0.014890159173796014,0.1235648612242317,0.10090269826331394,0.7781895357353459,0.8842372761229631,,,0.9289876960922798,0.9447079667651892
GLTPD1,-0.04043814419836201,-0.0034878418170479404,0.12923247376815258,0.13598874766529997,0.7571686988551253,0.9798055523961414,,,0.9202091851378164,0.9903532476929857
GLTSCR1,-0.11077157848928507,-0.004102973570887006,0.08955293064464276,0.09058187724633882,0.22859090100075385,0.9643442647313174,0.9629600514243473,0.9629600514243473,0.5901075007177747,0.9842616165768435
GLTSCR1L,-0.030811496583704086,0.020558096526478324,0.11358625631297227,0.14370397317107575,0.788610239277223,0.8877501354249077,,,0.9319681376696121,0.9461843429034944
GLTSCR2,-0.414934670326595,0.028177466909521824,0.18004711606897877,0.1566292280885789,0.03055898214650195,0.8591365179212479,1.0,1.0679082007954248,0.28732434011994423,0.9316857835072625
GLUD1,0.03866802212562026,0.060177339777079626,0.0804344144720469,0.07847410519521612,0.6352428523922914,0.4525985525395485,,,0.8667706076683828,0.6726295051591141
GLUL,0.40931357720878087,0.13630606480631566,0.27929452167932795,0.24491008694708372,0.156315440787063,0.5843275438050999,0.6669886551630579,-0.6669886551630579,0.5082281645179182,0.7671779428004433
GLYCTK,0.1740774542399188,0.33145815337214424,0.13873392780703322,0.11731934659072625,0.22216782724978137,0.01081126841148469,0.9040843331458571,0.9040843331458571,0.5833791628442621,0.1193985375813572
GLYR1,0.02574310395229882,0.10366133956856657,0.07701844195792559,0.08332199766005197,0.7412226339172885,0.22859097389312294,,,0.9137541347297063,0.4674929028896444
GM2A,0.48705227657646105,0.6132089076103285,0.25267351965759416,0.20098771857599546,0.06634394448046751,0.0065746643597293965,0.25902071933763454,0.25902071933763454,0.37606345415944176,0.10275976311103062
GMCL1,0.0011339289823487197,0.14881043238523056,0.09199012395797464,0.08538850818001241,0.9902713152976697,0.09754062844650112,,,0.9975740796347964,0.301766599217098
GMDS,0.21637909501229777,0.29037938458972656,0.11210057395360558,0.09596831717893917,0.06600089983990272,0.006952861570665979,0.3419937104978789,0.3419937104978789,0.37541403219191744,0.10347911482148202
GMDS-AS1,0.09710673821462466,0.12261360689563552,0.0847994234420417,0.08885185266995531,0.26393010004829337,0.18361703233203494,,,0.6220837663860169,0.41570360045710536
GMEB1,0.10854510102145866,0.1590677602781948,0.07403112932157029,0.08451950583269298,0.15613107841756235,0.07524192787616492,0.46545315063779935,0.46545315063779935,0.5082281645179182,0.2681477519448544
GMEB2,-0.02733881897981461,0.12184345045682873,0.09418688878584147,0.11424790247752176,0.7742172168050621,0.29957021787808996,,,0.9281427555770672,0.5383490928912539
GMFB,0.19362584065791905,0.17169891632516235,0.06878843426537445,0.07329976296229007,0.00982969638351875,0.03020035182498806,0.11324379152209979,-0.11324379152209979,0.20199513727462812,0.1780195626634386
GMFG,0.0059836209142151205,0.10013419559866119,0.08438587455526521,0.06254004842994536,0.9440840548383971,0.12584588662108329,,,0.9831536847378227,0.3424936189718716
GMIP,0.19240904330583122,0.16246079337579258,0.12359593840241961,0.08673003181244585,0.13318214961122538,0.07651192061000357,0.15564886876151843,-0.15564886876151843,0.4792442804926246,0.2695655846739472
GMNN,0.5649930458403509,0.5972251263093348,0.18070783651499317,0.2252935360551253,0.0047394167519094425,0.015771221131867845,0.05704863220226539,0.05704863220226539,0.16418960955153783,0.13911074352758193
GMPPA,0.4085865202861506,0.35549006322725674,0.1353620055953453,0.12153092543736137,0.006118885117783887,0.008685689283274877,0.12995156331077234,-0.12995156331077234,0.17579548819522425,0.11197495096465777
GMPR,1.060158521124447,0.10139023217191162,0.47605107325827745,0.4951911802686935,0.03602223059855159,0.8399451530620118,0.9043631398968779,-0.9043631398968779,0.3027440503200677,0.9200132519790138
GMPR2,-0.06350171261112156,0.03924715521131306,0.09001302324443884,0.08369450498112178,0.4876004074638831,0.6444530249654828,,,0.7914209718353715,0.8069771719392556
GMPS,0.04746806236701331,0.20329548370922407,0.08326549096234433,0.0758138232753973,0.5741499888633229,0.014766145835608166,,,0.8440171777687743,0.13441896607276269
GNA11,-0.1606740816824897,-0.18809221767463116,0.1480177443626196,0.12930764866713687,0.28894476824917725,0.1620991623798645,0.17064442320151438,-0.17064442320151438,0.6463885259760781,0.38973073807712494
GNA12,-0.0030137506306733225,-0.14917381901763416,0.1014438369296637,0.1263280557780929,0.9765557716475506,0.25223599700532023,,,0.9934854591987503,0.4914975067647398
GNA13,0.1487138802886111,0.13418989323862796,0.08917777920590006,0.12075654529847848,0.10895298422945993,0.28032844317112443,0.09766396399445862,-0.09766396399445862,0.44436456025325805,0.5195878998144996
GNA15,-0.07846175998710818,-0.20312406346352738,0.3617703833325067,0.1733063958667039,0.8302120018336396,0.25566368134167083,,,0.9466634944572513,0.49509415015266106
GNAI1,0.1398117879378411,0.49925268897868913,0.18653659116875054,0.21035045499741867,0.4611455110094307,0.028324947701953634,1.0,2.5708912413068616,0.7749626364381189,0.17492315266109754
GNAI2,0.026473415997647035,-0.050946142378141365,0.1383653796701581,0.07577046533607645,0.8499462246280088,0.5094401092908043,,,0.9532860489254219,0.7149130176820351
GNAI3,0.13980304182816258,0.10614487218883101,0.06829157607487271,0.05499930268012271,0.05223390485368558,0.06868225075362269,0.24075420104737175,-0.24075420104737175,0.34792249462106056,0.2577729342826247
GNAL,0.6625046887634704,0.5543959272011626,0.2643190652697413,0.23388735598133242,0.019711190915526942,0.028506158147745677,0.16318188142047263,-0.16318188142047263,0.24770899099866314,0.17534555397852922
GNAO1,0.23380946150724483,0.1971702492991801,0.20984105127223981,0.18382729343334056,0.2766925850947415,0.2968926509970971,0.15670543001926135,-0.15670543001926135,0.6374209658377807,0.5362093401740818
